,Doc Number,Type,Entity,Entity Name,Vendor,Amount,Begin Date,End Date,0,url
17,39520,CN,051,University of Nebraska Lincoln,"PLATTE VALLEY COMPANY, INC.","$1,303.70",09/01/2022,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=dN4ZVFHj056z6y6%2Bg3odqA%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=hckm0pkHupWfeAiHLERzSsr%2F%2FdUtWU5fOlrX5oa2pdg%3D
18,39525,CN,051,University of Nebraska Lincoln,RASMUSSEN MECHANICAL SERVICES,"$1,470.04",09/11/2022,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=CRt5UeziAeCRpAYsnmhX3Q%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=e1ERB0trpj9kn06rNHus7G1CArWSLfeYSToxI8hHwUs%3D
19,39526,CN,051,University of Nebraska Lincoln,CONTINENTAL FIRE SPRINKLER COMPANY,$183.70,09/14/2022,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=QBgbAqx6W4QqdLNvx6NkHg%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=mbZaOD%2BHoLL5mcVvPFUx0EdfD120RX7yqrEoAH64mzRldgDkgD8c3gf%2B0ZSTZWD%2B
20,39527,CN,051,University of Nebraska Lincoln,CONTINENTAL FIRE SPRINKLER COMPANY,$604.80,09/14/2022,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=PpxD7rG26ear%2FctdC6DmlA%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=mbZaOD%2BHoLL5mcVvPFUx0EdfD120RX7yqrEoAH64mzRldgDkgD8c3gf%2B0ZSTZWD%2B
21,39431,CN,051,University of Nebraska Lincoln,QUALTRICS,"$3,801.00",08/29/2022,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=0RGl6ScGJJXUtDXYXQ994A%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=vDbeGrY%2F3SCcIVe72Bcglw%3D%3D
23,39389,CN,051,University of Nebraska Lincoln,"PLATTE VALLEY COMPANY, INC.",$212.45,08/10/2022,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=SfDk%2B08lrTI29okG9ihdoA%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=hckm0pkHupWfeAiHLERzSsr%2F%2FdUtWU5fOlrX5oa2pdg%3D
24,39390,CN,051,University of Nebraska Lincoln,CONTINENTAL FIRE SPRINKLER COMPANY,"$1,921.70",08/08/2022,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=rCDSewVLlYNbVfNV70r6Ww%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=mbZaOD%2BHoLL5mcVvPFUx0EdfD120RX7yqrEoAH64mzRldgDkgD8c3gf%2B0ZSTZWD%2B
0,39331,CN,051,University of Nebraska Lincoln,JEREMY HALL,"$2,036.00",07/27/2022,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=Hp%2Fm9LcVfqnCYiP%2BB0gFNw%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=WYhbS7bIvLYD752KkdYP5w%3D%3D
1,39260,CN,051,University of Nebraska Lincoln,RASMUSSEN MECHANICAL SERVICES,"$42,102.00",07/25/2022,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=78zXVFjjmHOPMJaOlKgnKg%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=e1ERB0trpj9kn06rNHus7G1CArWSLfeYSToxI8hHwUs%3D
2,39265,CN,051,University of Nebraska Lincoln,"NIFCO MECHANICAL SYSTEMS, LLC",$570.80,06/23/2022,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=KFKM25NnosVnyA8TwGEqjg%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=MjKdAJWK2JLO%2BmIqj%2BDoC2coqGlw9dK1L2AVx5hjMmk%3D
3,39267,CN,051,University of Nebraska Lincoln,"PER MAR MIDWEST ALARM, INC. DBA MIDWEST ALARM SVC","$1,065.62",07/11/2022,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=hq2HVh64P%2BXGgnUjsPweCQ%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=NijRO8yBvIGsgcuCRtWBFOk34Fq9Yp%2FkDIhDfPFZMPXxan%2FP9o7VtCVrPC215JkmcfvWG%2FOJkGsUb%2FYSfrK2ig%3D%3D
4,39270,CN,051,University of Nebraska Lincoln,CONTINENTAL FIRE SPRINKLER COMPANY,$816.00,07/11/2022,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=TBPL43plF1Pbu%2BzBQNHEnw%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=mbZaOD%2BHoLL5mcVvPFUx0EdfD120RX7yqrEoAH64mzRldgDkgD8c3gf%2B0ZSTZWD%2B
5,39271,CN,051,University of Nebraska Lincoln,"VISION MECHANICAL, LLC",$876.00,07/11/2022,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=7y0ctnbd8kmgMAgwAsVniA%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=Urrjo%2FaOHlGLXwHQ4Z7GR3r%2FKZdXGOyci6p4qJlFtaE%3D
6,39272,CN,051,University of Nebraska Lincoln,"PLATTE VALLEY COMPANY, INC.","$1,579.05",07/29/2022,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=zNrt5Fhk2JBB1N%2FPR70Xpg%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=hckm0pkHupWfeAiHLERzSsr%2F%2FdUtWU5fOlrX5oa2pdg%3D
7,39273,CN,051,University of Nebraska Lincoln,CONTINENTAL FIRE SPRINKLER COMPANY,"$1,092.23",07/11/2022,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=PK2xSUziFhX3F8kPJGQJ6A%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=mbZaOD%2BHoLL5mcVvPFUx0EdfD120RX7yqrEoAH64mzRldgDkgD8c3gf%2B0ZSTZWD%2B
8,39275,CN,051,University of Nebraska Lincoln,CONTINENTAL FIRE SPRINKLER COMPANY,$634.80,07/12/2022,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=E6UUw1W5L6lRrhYcyBk4yQ%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=mbZaOD%2BHoLL5mcVvPFUx0EdfD120RX7yqrEoAH64mzRldgDkgD8c3gf%2B0ZSTZWD%2B
9,39277,CN,051,University of Nebraska Lincoln,"PLATTE VALLEY COMPANY, INC.",$384.65,07/14/2022,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=YNBRZY7laiQVk5pEFHmPaA%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=hckm0pkHupWfeAiHLERzSsr%2F%2FdUtWU5fOlrX5oa2pdg%3D
10,39282,CN,051,University of Nebraska Lincoln,RASMUSSEN MECHANICAL SERVICES,"$45,648.00",07/25/2022,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=%2B5F%2BcnyszqX0wKn8Wzackg%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=e1ERB0trpj9kn06rNHus7G1CArWSLfeYSToxI8hHwUs%3D
11,39201,CN,051,University of Nebraska Lincoln,SALLY ANTROBUS,"$1,105.00",07/15/2022,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=xdB7g2QJk2y%2Bi8JCgM38qQ%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=SyZXJySJSjW8%2F7nYsC1bPA%3D%3D
12,38992,CN,051,University of Nebraska Lincoln,RASMUSSEN MECHANICAL SERVICES,$495.00,06/15/2022,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=ySP1Y2ulL6MWkarY6QUlYA%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=e1ERB0trpj9kn06rNHus7G1CArWSLfeYSToxI8hHwUs%3D
13,38994,CN,051,University of Nebraska Lincoln,"PLATTE VALLEY COMPANY, INC.",$782.15,06/15/2022,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=HhWhg0d%2FpE7azzhZ%2F4q1Wg%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=hckm0pkHupWfeAiHLERzSsr%2F%2FdUtWU5fOlrX5oa2pdg%3D
16,38936,CN,051,University of Nebraska Lincoln,GENERAL EXCAVATING COMPANY,"$12,043.00",06/10/2022,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=dumSlC%2FtoeV%2FqHSafYN1CA%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=oyZnVNXNT%2B4%2FlcHiXBhSj0eLHfOC2iOWGhFBfz86eI0%3D
17,38937,CN,051,University of Nebraska Lincoln,"PLATTE VALLEY COMPANY, INC.","$7,674.70",06/10/2022,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=HOMY1r132F8xXKASMu%2BAtQ%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=hckm0pkHupWfeAiHLERzSsr%2F%2FdUtWU5fOlrX5oa2pdg%3D
18,38939,CN,051,University of Nebraska Lincoln,"NIFCO MECHANICAL SYSTEMS, LLC","$860,426.00",06/10/2022,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=8cNFHRlmGuaPz%2Fw7Dxa6qw%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=MjKdAJWK2JLO%2BmIqj%2BDoC2coqGlw9dK1L2AVx5hjMmk%3D
19,38941,CN,051,University of Nebraska Lincoln,"PLATTE VALLEY COMPANY, INC.","$2,282.20",06/10/2022,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=nmdBYafSjiGdNKc0IJIkiA%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=hckm0pkHupWfeAiHLERzSsr%2F%2FdUtWU5fOlrX5oa2pdg%3D
21,38832,CN,051,University of Nebraska Lincoln,JEREMY HALL,$884.00,05/05/2022,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=azHDEcUATNNmPU0i%2FsYIbA%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=WYhbS7bIvLYD752KkdYP5w%3D%3D
22,38834,CN,051,University of Nebraska Lincoln,JEREMY HALL,"$1,777.00",05/09/2022,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=C%2BN9aVZ%2ByWMjzeOcTPAErQ%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=WYhbS7bIvLYD752KkdYP5w%3D%3D
1,38862,CN,051,University of Nebraska Lincoln,"VISION MECHANICAL, LLC","$1,300.00",05/31/2022,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=pWZq2UuxiPAG5ExyvqL4dA%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=Urrjo%2FaOHlGLXwHQ4Z7GR3r%2FKZdXGOyci6p4qJlFtaE%3D
2,38864,CN,051,University of Nebraska Lincoln,"VISION MECHANICAL, LLC","$1,300.00",05/31/2022,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=yBdz86ZCs3XudPzblNa6tg%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=Urrjo%2FaOHlGLXwHQ4Z7GR3r%2FKZdXGOyci6p4qJlFtaE%3D
3,38866,CN,051,University of Nebraska Lincoln,"VISION MECHANICAL, LLC","$1,300.00",05/31/2022,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=wzNsjTpMvAGOY%2BeJ2kwydQ%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=Urrjo%2FaOHlGLXwHQ4Z7GR3r%2FKZdXGOyci6p4qJlFtaE%3D
4,38868,CN,051,University of Nebraska Lincoln,SALLY ANTROBUS,"$1,049.75",06/02/2022,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=zOiDfyxvQC4L56SYyXKeVg%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=SyZXJySJSjW8%2F7nYsC1bPA%3D%3D
5,38870,CN,051,University of Nebraska Lincoln,PER MAR MIDWEST ALARM INC.,$230.00,06/02/2022,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=zmYF6RS6C7TupA4f1GBy%2Bg%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=NijRO8yBvIGsgcuCRtWBFLLLyZS1cK3Mnq9BAWbtIM0%3D
6,38871,CN,051,University of Nebraska Lincoln,PER MAR MIDWEST ALARM INC.,$230.00,06/02/2022,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=ZzY4LDV57%2F55%2FAJAEZxd%2FQ%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=NijRO8yBvIGsgcuCRtWBFLLLyZS1cK3Mnq9BAWbtIM0%3D
7,38695,CN,051,University of Nebraska Lincoln,"VISION MECHANICAL, LLC","$2,942.50",04/26/2022,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=PmZaL82RNWjW2gcgDAPoTw%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=Urrjo%2FaOHlGLXwHQ4Z7GR3r%2FKZdXGOyci6p4qJlFtaE%3D
8,38722,CN,051,University of Nebraska Lincoln,"PLATTE VALLEY COMPANY, INC.","$1,380.20",05/16/2022,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=02IQva6jZa2qMOy6vqrzbw%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=hckm0pkHupWfeAiHLERzSsr%2F%2FdUtWU5fOlrX5oa2pdg%3D
10,38724,CN,051,University of Nebraska Lincoln,"PLATTE VALLEY COMPANY, INC.","$7,502.65",05/06/2022,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=Unqvz5ZCM%2F%2FrFumyvCESGQ%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=hckm0pkHupWfeAiHLERzSsr%2F%2FdUtWU5fOlrX5oa2pdg%3D
11,38725,CN,051,University of Nebraska Lincoln,"NIFCO MECHANICAL SYSTEMS, LLC",$519.63,05/10/2022,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=ul9vMBAP%2BcKXBh%2FW%2B%2Fm18A%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=MjKdAJWK2JLO%2BmIqj%2BDoC2coqGlw9dK1L2AVx5hjMmk%3D
12,38726,CN,051,University of Nebraska Lincoln,"PLATTE VALLEY COMPANY, INC.",$470.90,05/04/2022,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=k2h8zDB%2BULFs%2FLLqLr%2BWbQ%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=hckm0pkHupWfeAiHLERzSsr%2F%2FdUtWU5fOlrX5oa2pdg%3D
13,38728,CN,051,University of Nebraska Lincoln,CONTINENTAL FIRE SPRINKLER COMPANY,$117.86,05/16/2022,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=4FiFqoENXA68WtmKz6WvoQ%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=mbZaOD%2BHoLL5mcVvPFUx0EdfD120RX7yqrEoAH64mzRldgDkgD8c3gf%2B0ZSTZWD%2B
14,38729,CN,051,University of Nebraska Lincoln,"PER MAR MIDWEST ALARM, INC. DBA MIDWEST ALARM SVC","$11,813.20",05/16/2022,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=HH28sTtsAKpbpQqCBD%2BB4g%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=NijRO8yBvIGsgcuCRtWBFOk34Fq9Yp%2FkDIhDfPFZMPXxan%2FP9o7VtCVrPC215JkmcfvWG%2FOJkGsUb%2FYSfrK2ig%3D%3D
16,38686,CN,051,University of Nebraska Lincoln,"PLATTE VALLEY COMPANY, INC.","$1,380.20",05/12/2022,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=ffius%2Bc9Bg2nz4psT%2BTNcg%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=hckm0pkHupWfeAiHLERzSsr%2F%2FdUtWU5fOlrX5oa2pdg%3D
17,38688,CN,051,University of Nebraska Lincoln,CONTINENTAL FIRE SPRINKLER COMPANY,$817.44,04/25/2022,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=BGz7G4mGYyiLquoN7XXikA%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=mbZaOD%2BHoLL5mcVvPFUx0EdfD120RX7yqrEoAH64mzRldgDkgD8c3gf%2B0ZSTZWD%2B
18,38689,CN,051,University of Nebraska Lincoln,"PLATTE VALLEY COMPANY, INC.","$7,527.55",04/25/2022,12/31/2099,,https://statecontracts.nebraska.gov/Search/SearchDocuments?A=Va79UbFZunQFtH3xQr2ovw%3D%3D&D=kNFXQk4IRsZIPZSuDU2jrQ%3D%3D&DN=kyq40ePUF2Iqa%2FTpl479Wg%3D%3D&N=MtDhwHsABlrB5bkzi23S3MJH2nMFV2z9DlC5SwJqa0Q%3D&DT=alQT0%2B51hm2oW6NMeITLVg%3D%3D&V=hckm0pkHupWfeAiHLERzSsr%2F%2FdUtWU5fOlrX5oa2pdg%3D
